Comparison_Group	Cytokine	Cytokine Predictor	MRI Outcome	Spearman ρ	p-value	p-value (Bonferroni)	n_tests_in_group	Bonferroni_alpha_group	Significance	Sig (α=0.05)	Sig (Bonferroni)	n
T1	GFAP	GFAP_T1	Fazekas Score	0.8040302522073696	0.005055610831801274	0.6370069648069605	126	0.0003968253968253968	*	✓		10
T1	GFAP	GFAP_T1	Pre-TAVI Infarcts	0.6922844019701596	0.02651707918078635	3.3411519767790803	126	0.0003968253968253968	*	✓		10
T1	NF-L	NF-L_T1	Pre-TAVI Infarcts	0.671721498941343	0.033403517604267324	4.208843218137683	126	0.0003968253968253968	*	✓		10
T1	IL-8	IL-8_T1	Fazekas Score	0.6499244538676238	0.041930341753376864	5.283223060925485	126	0.0003968253968253968	*	✓		10
T1	IL-12p70	IL-12p70_T1	Fazekas Score	-0.6240336444599678	0.053821661217107165	6.781529313355503	126	0.0003968253968253968	ns			10
T1	IL-12p70	IL-12p70_T1	Cerebellum	-0.6013601401454517	0.06591102206112893	8.304788779702246	126	0.0003968253968253968	ns			10
T1	IL-10	IL-10_T1	Pre-TAVI Infarcts	-0.5894698868260765	0.07290650888621467	9.186220119663048	126	0.0003968253968253968	ns			10
T1	Tau	Tau_T1	Cerebellum	0.5871983181190702	0.07429561413550047	9.361247381073058	126	0.0003968253968253968	ns			10
T1	IL-10	IL-10_T1	Fazekas Score	-0.5427204202399745	0.10501884601912936	13.2323745984103	126	0.0003968253968253968	ns			10
T1	IL-4	IL-4_T1	Right Hemisphere	0.5405624776173353	0.10668438413604835	13.44223240114209	126	0.0003968253968253968	ns			10
T1	IL-13	IL-13_T1	Right Hemisphere	0.5405624776173353	0.10668438413604835	13.44223240114209	126	0.0003968253968253968	ns			10
T1	GFAP	GFAP_T1	Microhaemorrhage	0.5222329678670935	0.12150291881711318	15.30936777095626	126	0.0003968253968253968	ns			10
T1	TNF-α	TNF-α_T1	Microhaemorrhage	-0.5222329678670935	0.12150291881711318	15.30936777095626	126	0.0003968253968253968	ns			10
T1	IL-6	IL-6_T1	Cerebellum	-0.5189194439191783	0.12431108171031302	15.663196295499441	126	0.0003968253968253968	ns			10
T1	IL-2	IL-2_T1	Right Hemisphere	0.5144125078733913	0.12819475571212877	16.152539219728226	126	0.0003968253968253968	ns			10
T1	IL-10	IL-10_T1	Right Hemisphere	0.47677256827289927	0.16354911551716916	20.607188555163315	126	0.0003968253968253968	ns			10
T1	IL-10	IL-10_T1	Cerebellum	-0.46429634455926483	0.17643080781175996	22.230281784281754	126	0.0003968253968253968	ns			10
T1	IFN-γ	IFN-γ_T1	Pre-TAVI Infarcts	0.44552956562436014	0.19690696831411109	24.810278007577995	126	0.0003968253968253968	ns			10
T1	IL-12p70	IL-12p70_T1	Pre-TAVI Infarcts	-0.44409121373303795	0.19853090751469088	25.01489434685105	126	0.0003968253968253968	ns			10
T1	IL-2	IL-2_T1	Cortical	0.42466564387869793	0.221223673569272	27.874182869728273	126	0.0003968253968253968	ns			10
T1	GFAP	GFAP_T1	Cerebellum	0.4233290200393297	0.2228371337334357	28.0774788504129	126	0.0003968253968253968	ns			10
T1	IL-2	IL-2_T1	Subcortical	0.42108908477425216	0.22555598817263778	28.42005450975236	126	0.0003968253968253968	ns			10
T1	IFN-γ	IFN-γ_T1	Fazekas Score	0.41541563030714096	0.23252641592978646	29.298328407153093	126	0.0003968253968253968	ns			10
T1	IL-4	IL-4_T1	Cortical	0.41247895569215265	0.23618163479731888	29.75888598446218	126	0.0003968253968253968	ns			10
T1	IL-13	IL-13_T1	Cortical	0.41247895569215265	0.23618163479731888	29.75888598446218	126	0.0003968253968253968	ns			10
T1	IL-12p70	IL-12p70_T1	Microhaemorrhage	-0.41119596982930745	0.23778863552946983	29.9613680767132	126	0.0003968253968253968	ns			10
T1	NF-L	NF-L_T1	Microhaemorrhage	0.4061811972299616	0.2441286818964912	30.76021391895789	126	0.0003968253968253968	ns			10
T1	IL-8	IL-8_T1	Pre-TAVI Infarcts	0.39754945855712137	0.2552603422699287	32.16280312601102	126	0.0003968253968253968	ns			10
T1	NF-L	NF-L_T1	Fazekas Score	0.3819143697985006	0.27612419970906354	34.79164916334201	126	0.0003968253968253968	ns			10
T1	NF-L	NF-L_T1	Cerebellum	0.37553380809940534	0.2848960438367607	35.89690152343185	126	0.0003968253968253968	ns			10
T1	S100B	S100B_T1	Fazekas Score	0.3618136134933163	0.30425852293767774	38.3365738901474	126	0.0003968253968253968	ns			10
T1	IL-2	IL-2_T1	Fazekas Score	-0.3618136134933163	0.30425852293767774	38.3365738901474	126	0.0003968253968253968	ns			10
T1	S100B	S100B_T1	Left Hemisphere	-0.3414697626586983	0.33420797438355215	42.11020477232757	126	0.0003968253968253968	ns			10
T1	IL-12p70	IL-12p70_T1	Left Hemisphere	-0.3271667270584458	0.35613310033927853	44.872770642749096	126	0.0003968253968253968	ns			10
T1	IL-2	IL-2_T1	Pre-TAVI Infarcts	-0.3221521474514605	0.3639865813518794	45.8623092503368	126	0.0003968253968253968	ns			10
T1	IL-6	IL-6_T1	Pre-TAVI Infarcts	-0.3221521474514605	0.3639865813518794	45.8623092503368	126	0.0003968253968253968	ns			10
T1	IL-13	IL-13_T1	Fazekas Score	-0.3207501495497921	0.3661975979075056	46.14089733634571	126	0.0003968253968253968	ns			10
T1	IL-4	IL-4_T1	Fazekas Score	-0.3207501495497921	0.3661975979075056	46.14089733634571	126	0.0003968253968253968	ns			10
T1	IL-12p70	IL-12p70_T1	Cortical	-0.31775855125300706	0.37093773581424266	46.73815471259458	126	0.0003968253968253968	ns			10
T1	S100B	S100B_T1	Pre-TAVI Infarcts	0.30844354543224933	0.3858897015550594	48.62210239593749	126	0.0003968253968253968	ns			10
T1	TNF-α	TNF-α_T1	Pre-TAVI Infarcts	-0.30844354543224933	0.3858897015550594	48.62210239593749	126	0.0003968253968253968	ns			10
T1	IL-12p70	IL-12p70_T1	Total New Infarcts	-0.3077054173147948	0.3870868699324016	48.772945611482605	126	0.0003968253968253968	ns			10
T1	IL-2	IL-2_T1	Total New Infarcts	0.3039527718400323	0.3932011151432977	49.54334050805551	126	0.0003968253968253968	ns			10
T1	IFN-γ	IFN-γ_T1	Cortical	0.3015741528993652	0.39710062168415194	50.03467833220314	126	0.0003968253968253968	ns			10
T1	IL-1β	IL-1β_T1	Cerebellum	0.30134159059344656	0.3974828787619361	50.08284272400395	126	0.0003968253968253968	ns			10
T1	IL-10	IL-10_T1	Microhaemorrhage	-0.2901294265928297	0.4161202535070595	52.431151941889496	126	0.0003968253968253968	ns			10
T1	IL-2	IL-2_T1	Microhaemorrhage	0.2901294265928297	0.4161202535070595	52.431151941889496	126	0.0003968253968253968	ns			10
T1	IL-8	IL-8_T1	Microhaemorrhage	0.2901294265928297	0.4161202535070595	52.431151941889496	126	0.0003968253968253968	ns			10
T1	IL-10	IL-10_T1	Cortical	0.28311042925246527	0.42799250641286546	53.927055808021045	126	0.0003968253968253968	ns			10
T1	GFAP	GFAP_T1	Right Hemisphere	-0.27602622373694163	0.44013209994834535	55.45664459349151	126	0.0003968253968253968	ns			10
T1	IL-8	IL-8_T1	Subcortical	-0.2697601949335053	0.4509990541289254	56.8258808202446	126	0.0003968253968253968	ns			10
T1	IL-13	IL-13_T1	Pre-TAVI Infarcts	-0.2624997436527193	0.4637399427609029	58.43123278787377	126	0.0003968253968253968	ns			10
T1	IL-4	IL-4_T1	Pre-TAVI Infarcts	-0.2624997436527193	0.4637399427609029	58.43123278787377	126	0.0003968253968253968	ns			10
T1	IL-4	IL-4_T1	Cerebellum	-0.2614881801842454	0.46552763473625547	58.65648197676819	126	0.0003968253968253968	ns			10
T1	IL-13	IL-13_T1	Cerebellum	-0.2614881801842454	0.46552763473625547	58.65648197676819	126	0.0003968253968253968	ns			10
T1	TNF-α	TNF-α_T1	Fazekas Score	-0.2613098319673951	0.46584313806612443	58.69623539633168	126	0.0003968253968253968	ns			10
T1	IL-1β	IL-1β_T1	Cortical	0.25927901912051726	0.469442374229596	59.149739152929094	126	0.0003968253968253968	ns			10
T1	S100B	S100B_T1	Total New Infarcts	-0.24316221747202585	0.49843371099777956	62.80264758572022	126	0.0003968253968253968	ns			10
T1	TNF-α	TNF-α_T1	Cortical	0.23387383286073218	0.5154775174534143	64.9501671991302	126	0.0003968253968253968	ns			10
T1	Tau	Tau_T1	Right Hemisphere	-0.23211296086970093	0.5187355478639349	65.3606790308558	126	0.0003968253968253968	ns			10
T1	Tau	Tau_T1	Pre-TAVI Infarcts	-0.22619193331698284	0.5297525836829623	66.74882554405325	126	0.0003968253968253968	ns			10
T1	S100B	S100B_T1	Cerebellum	0.21849239743965407	0.544218677620746	68.571553380214	126	0.0003968253968253968	ns			10
T1	NF-L	NF-L_T1	Cortical	0.21541010921383227	0.5500532144244301	69.3067050174782	126	0.0003968253968253968	ns			10
T1	IL-8	IL-8_T1	Cerebellum	-0.21166451001966485	0.5571761964198673	70.20420074890328	126	0.0003968253968253968	ns			10
T1	IL-6	IL-6_T1	Subcortical	-0.21054454238712608	0.5593129610784995	70.47343309589094	126	0.0003968253968253968	ns			10
T1	IL-2	IL-2_T1	Cerebellum	0.19800873517968648	0.5834425972267514	73.51376725057068	126	0.0003968253968253968	ns			10
T1	TNF-α	TNF-α_T1	Right Hemisphere	0.1944730212692089	0.5903173590239674	74.37998723701989	126	0.0003968253968253968	ns			10
T1	S100B	S100B_T1	Right Hemisphere	-0.1944730212692089	0.5903173590239674	74.37998723701989	126	0.0003968253968253968	ns			10
T1	IL-8	IL-8_T1	Cortical	0.19079181101796572	0.5975064030830338	75.28580678846227	126	0.0003968253968253968	ns			10
T1	IFN-γ	IFN-γ_T1	Left Hemisphere	0.1890279043289223	0.60096233836	75.72125463336	126	0.0003968253968253968	ns			10
T1	IL-4	IL-4_T1	Subcortical	0.1889822365046136	0.6010519086375379	75.73254048832978	126	0.0003968253968253968	ns			10
T1	IL-13	IL-13_T1	Subcortical	0.1889822365046136	0.6010519086375379	75.73254048832978	126	0.0003968253968253968	ns			10
T1	IL-1β	IL-1β_T1	Right Hemisphere	0.18562639546940404	0.607646962680345	76.56351729772348	126	0.0003968253968253968	ns			10
T1	IFN-γ	IFN-γ_T1	Subcortical	-0.17764695763913763	0.6234305073387454	78.55224392468192	126	0.0003968253968253968	ns			10
T1	IL-1β	IL-1β_T1	Microhaemorrhage	-0.17460757394239454	0.6294794021755559	79.31440467412004	126	0.0003968253968253968	ns			10
T1	IL-4	IL-4_T1	Total New Infarcts	0.17460757394239454	0.6294794021755559	79.31440467412004	126	0.0003968253968253968	ns			10
T1	IL-13	IL-13_T1	Total New Infarcts	0.17460757394239454	0.6294794021755559	79.31440467412004	126	0.0003968253968253968	ns			10
T1	IFN-γ	IFN-γ_T1	Microhaemorrhage	0.1740776559556978	0.6305360755569764	79.44754552017903	126	0.0003968253968253968	ns			10
T1	IL-6	IL-6_T1	Microhaemorrhage	-0.1740776559556978	0.6305360755569764	79.44754552017903	126	0.0003968253968253968	ns			10
T1	IL-6	IL-6_T1	Fazekas Score	-0.167506302543202	0.6436891820314565	81.10483693596352	126	0.0003968253968253968	ns			10
T1	TNF-α	TNF-α_T1	Subcortical	-0.15132888984074686	0.6764452344774616	85.23209954416016	126	0.0003968253968253968	ns			10
T1	NF-L	NF-L_T1	Total New Infarcts	0.14589733048321551	0.6875567115411831	86.63214565418907	126	0.0003968253968253968	ns			10
T1	Tau	Tau_T1	Fazekas Score	-0.14070529413628965	0.6982288010489393	87.97682893216634	126	0.0003968253968253968	ns			10
T1	GFAP	GFAP_T1	Left Hemisphere	0.13414883533020291	0.7117735563483796	89.68346809989583	126	0.0003968253968253968	ns			10
T1	IFN-γ	IFN-γ_T1	Right Hemisphere	0.13173978860172214	0.7167688308130836	90.31287268244854	126	0.0003968253968253968	ns			10
T1	IL-10	IL-10_T1	Subcortical	0.1315903389919538	0.7170790426710377	90.35195937655075	126	0.0003968253968253968	ns			10
T1	Tau	Tau_T1	Subcortical	0.1315903389919538	0.7170790426710377	90.35195937655075	126	0.0003968253968253968	ns			10
T1	IL-10	IL-10_T1	Total New Infarcts	0.12766016417281356	0.7252501396569361	91.38151759677395	126	0.0003968253968253968	ns			10
T1	S100B	S100B_T1	Subcortical	-0.1250108220423561	0.730772474936866	92.07733184204513	126	0.0003968253968253968	ns			10
T1	IL-6	IL-6_T1	Left Hemisphere	0.12195348666382085	0.7371590938066886	92.88204581964277	126	0.0003968253968253968	ns			10
T1	IL-4	IL-4_T1	Left Hemisphere	0.11676157401734313	0.7480378187057528	94.25276515692485	126	0.0003968253968253968	ns			10
T1	IL-13	IL-13_T1	Left Hemisphere	0.11676157401734313	0.7480378187057528	94.25276515692485	126	0.0003968253968253968	ns			10
T1	IL-12p70	IL-12p70_T1	Subcortical	-0.11323272671489525	0.7554549319678961	95.18732142795491	126	0.0003968253968253968	ns			10
T1	IL-13	IL-13_T1	Microhaemorrhage	-0.1111111111111111	0.759922968348739	95.75029401194111	126	0.0003968253968253968	ns			10
T1	IL-4	IL-4_T1	Microhaemorrhage	-0.1111111111111111	0.759922968348739	95.75029401194111	126	0.0003968253968253968	ns			10
T1	Tau	Tau_T1	Cortical	-0.11078234188139946	0.7606159189428958	95.83760578680487	126	0.0003968253968253968	ns			10
T1	NF-L	NF-L_T1	Left Hemisphere	0.10975813799743875	0.7627756258603589	96.10972885840522	126	0.0003968253968253968	ns			10
T1	IL-1β	IL-1β_T1	Total New Infarcts	0.10975609756097562	0.7627799299418483	96.11027117267288	126	0.0003968253968253968	ns			10
T1	IL-8	IL-8_T1	Total New Infarcts	-0.10942299786241164	0.7634826463741492	96.1988134431428	126	0.0003968253968253968	ns			10
T1	S100B	S100B_T1	Cortical	-0.10462776733243283	0.7736158139144371	97.47559255321907	126	0.0003968253968253968	ns			10
T1	IL-1β	IL-1β_T1	Fazekas Score	-0.10080972981818898	0.7817061539860013	98.49497540223616	126	0.0003968253968253968	ns			10
T1	IL-6	IL-6_T1	Right Hemisphere	0.10037317226797879	0.7826324269419428	98.61168579468479	126	0.0003968253968253968	ns			10
T1	NF-L	NF-L_T1	Right Hemisphere	0.10037317226797879	0.7826324269419428	98.61168579468479	126	0.0003968253968253968	ns			10
T1	IL-6	IL-6_T1	Cortical	0.09847319278346618	0.7866665909815012	99.11999046366914	126	0.0003968253968253968	ns			10
T1	IL-6	IL-6_T1	Total New Infarcts	-0.08510677611520905	0.8151715445415288	102.71161461223264	126	0.0003968253968253968	ns			10
T1	NF-L	NF-L_T1	Subcortical	-0.07895420339517227	0.828360307334066	104.37339872409231	126	0.0003968253968253968	ns			10
T1	IL-12p70	IL-12p70_T1	Right Hemisphere	0.07620929562418063	0.8342570117527798	105.11638348085025	126	0.0003968253968253968	ns			10
T1	TNF-α	TNF-α_T1	Cerebellum	-0.07510676161988107	0.8366276244944908	105.41508068630584	126	0.0003968253968253968	ns			10
T1	IFN-γ	IFN-γ_T1	Total New Infarcts	0.07294866524160776	0.8412712675592938	106.00017971247102	126	0.0003968253968253968	ns			10
T1	Tau	Tau_T1	Total New Infarcts	0.07294866524160776	0.8412712675592938	106.00017971247102	126	0.0003968253968253968	ns			10
T1	IL-2	IL-2_T1	Left Hemisphere	0.06707441766510146	0.8539330451371616	107.59556368728236	126	0.0003968253968253968	ns			10
T1	GFAP	GFAP_T1	Subcortical	-0.0657951694959769	0.8566945103743073	107.94350830716272	126	0.0003968253968253968	ns			10
T1	TNF-α	TNF-α_T1	Left Hemisphere	-0.06097674333191042	0.8671082217678165	109.25563594274489	126	0.0003968253968253968	ns			10
T1	GFAP	GFAP_T1	Total New Infarcts	0.06079055436800646	0.8675109976588954	109.30638570502082	126	0.0003968253968253968	ns			10
T1	S100B	S100B_T1	Microhaemorrhage	-0.058025885318565944	0.8734948923712951	110.06035643878317	126	0.0003968253968253968	ns			10
T1	Tau	Tau_T1	Microhaemorrhage	-0.058025885318565944	0.8734948923712951	110.06035643878317	126	0.0003968253968253968	ns			10
T1	GFAP	GFAP_T1	Cortical	0.04923659639173309	0.8925556689885619	112.46201429255879	126	0.0003968253968253968	ns			10
T1	Tau	Tau_T1	Left Hemisphere	-0.04878139466552833	0.8935442648854668	112.58657737556882	126	0.0003968253968253968	ns			10
T1	TNF-α	TNF-α_T1	Total New Infarcts	0.04255338805760452	0.9070828390046616	114.29243771458736	126	0.0003968253968253968	ns			10
T1	IL-8	IL-8_T1	Right Hemisphere	-0.03763993960049205	0.9177791857010611	115.64017739833369	126	0.0003968253968253968	ns			10
T1	IL-1β	IL-1β_T1	Left Hemisphere	0.027523064477965882	0.9398388834555294	118.4196993153967	126	0.0003968253968253968	ns			10
T1	IL-1β	IL-1β_T1	Subcortical	-0.02309841088399489	0.9494991759782808	119.63689617326338	126	0.0003968253968253968	ns			10
T1	IL-1β	IL-1β_T1	Pre-TAVI Infarcts	0.020625499529865806	0.9549009087028772	120.31751449656254	126	0.0003968253968253968	ns			10
T1	IL-8	IL-8_T1	Left Hemisphere	-0.018293022999573125	0.9599974002377397	120.9596724299552	126	0.0003968253968253968	ns			10
T1	IL-10	IL-10_T1	Left Hemisphere	0.018293022999573125	0.9599974002377397	120.9596724299552	126	0.0003968253968253968	ns			10
T1	IFN-γ	IFN-γ_T1	Cerebellum	-0.00682788741998919	0.9850646925664868	124.11815126337733	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IL-12p70	IL-12p70_T1-T2	Fazekas Score	0.8400810818182415	0.0023480363477364936	0.2958525798147982	126	0.0003968253968253968	*	✓		10
T1-T2 (Change)	IL-12p70	IL-12p70_T1-T2	Pre-TAVI Infarcts	0.7390803998201915	0.014592731287251642	1.8386841421937068	126	0.0003968253968253968	*	✓		10
T1-T2 (Change)	S100B	S100B_T1-T2	Cortical	0.69546692403323	0.025546427528976116	3.2188498686509908	126	0.0003968253968253968	*	✓		10
T1-T2 (Change)	IL-1β	IL-1β_T1-T2	Cerebellum	-0.5803704306990811	0.0785740587786047	9.900331406104192	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IL-10	IL-10_T1-T2	Right Hemisphere	-0.5332324776736374	0.1124656540700144	14.170672412821814	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IFN-γ	IFN-γ_T1-T2	Subcortical	0.5263613559678152	0.11805984726907862	14.875540755903906	126	0.0003968253968253968	ns			10
T1-T2 (Change)	Tau	Tau_T1-T2	Microhaemorrhage	0.5222329678670935	0.12150291881711318	15.30936777095626	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IL-2	IL-2_T1-T2	Microhaemorrhage	-0.5222329678670935	0.12150291881711318	15.30936777095626	126	0.0003968253968253968	ns			10
T1-T2 (Change)	GFAP	GFAP_T1-T2	Microhaemorrhage	0.5222329678670935	0.12150291881711318	15.30936777095626	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IL-1β	IL-1β_T1-T2	Left Hemisphere	-0.5122046439880474	0.13012434210427876	16.395667105139122	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IL-6	IL-6_T1-T2	Cerebellum	0.49843578165921076	0.1425613401758952	17.962728862162795	126	0.0003968253968253968	ns			10
T1-T2 (Change)	S100B	S100B_T1-T2	Total New Infarcts	0.49240349038085235	0.14823041535371734	18.677032334568384	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IL-1β	IL-1β_T1-T2	Total New Infarcts	-0.4863244349440517	0.15407996514663627	19.41407560847617	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IL-13	IL-13_T1-T2	Fazekas Score	-0.47814609212437253	0.16216653251608817	20.43298309702711	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IL-4	IL-4_T1-T2	Fazekas Score	-0.47814609212437253	0.16216653251608817	20.43298309702711	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IFN-γ	IFN-γ_T1-T2	Cerebellum	0.4779521193992432	0.1623613573241007	20.45753102283669	126	0.0003968253968253968	ns			10
T1-T2 (Change)	S100B	S100B_T1-T2	Right Hemisphere	0.47677256827289927	0.16354911551716916	20.607188555163315	126	0.0003968253968253968	ns			10
T1-T2 (Change)	S100B	S100B_T1-T2	Left Hemisphere	0.47561859798890127	0.16471614517440153	20.754234291974594	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IL-2	IL-2_T1-T2	Subcortical	-0.46714570342143596	0.17343748510772894	21.853123123573845	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IL-1β	IL-1β_T1-T2	Cortical	-0.44928394207456446	0.19270479091105944	24.280803654793488	126	0.0003968253968253968	ns			10
T1-T2 (Change)	GFAP	GFAP_T1-T2	Subcortical	0.4474071525726429	0.19479881454782766	24.544650633026286	126	0.0003968253968253968	ns			10
T1-T2 (Change)	NF-L	NF-L_T1-T2	Right Hemisphere	0.4391326286724072	0.2041888592077466	25.72779626017607	126	0.0003968253968253968	ns			10
T1-T2 (Change)	NF-L	NF-L_T1-T2	Subcortical	0.4342481186734475	0.20985255534487912	26.44142197345477	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IFN-γ	IFN-γ_T1-T2	Total New Infarcts	0.43161293601284584	0.21294529187580233	26.831106776351092	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IL-8	IL-8_T1-T2	Left Hemisphere	0.42073952899018185	0.22598197553938945	28.473728917963072	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IL-8	IL-8_T1-T2	Total New Infarcts	0.41945482513924454	0.2275515102242153	28.671490288251128	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IL-2	IL-2_T1-T2	Right Hemisphere	-0.40776601233866383	0.24211492741843751	30.506480854723126	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IL-10	IL-10_T1-T2	Microhaemorrhage	-0.4061811972299616	0.2441286818964912	30.76021391895789	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IL-8	IL-8_T1-T2	Microhaemorrhage	-0.4061811972299616	0.2441286818964912	30.76021391895789	126	0.0003968253968253968	ns			10
T1-T2 (Change)	NF-L	NF-L_T1-T2	Microhaemorrhage	0.4061811972299616	0.2441286818964912	30.76021391895789	126	0.0003968253968253968	ns			10
T1-T2 (Change)	GFAP	GFAP_T1-T2	Right Hemisphere	0.40149268907191515	0.25014079704850206	31.51774042811126	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IL-13	IL-13_T1-T2	Pre-TAVI Infarcts	-0.3913115139224996	0.2634765399316027	33.19804403138194	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IL-4	IL-4_T1-T2	Pre-TAVI Infarcts	-0.3913115139224996	0.2634765399316027	33.19804403138194	126	0.0003968253968253968	ns			10
T1-T2 (Change)	NF-L	NF-L_T1-T2	Fazekas Score	-0.3819143697985006	0.27612419970906354	34.79164916334201	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IL-10	IL-10_T1-T2	Cerebellum	0.36187803325942697	0.3041660258875216	38.32491926182772	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IL-8	IL-8_T1-T2	Right Hemisphere	0.3575794262046744	0.31037076807557396	39.106716777522315	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IL-8	IL-8_T1-T2	Cortical	0.3569653238400649	0.3112625747973301	39.219084424463595	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IL-6	IL-6_T1-T2	Subcortical	0.34871439832867757	0.3233747331413563	40.74521637581089	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IL-6	IL-6_T1-T2	Pre-TAVI Infarcts	0.34271505048027706	0.3323327222536968	41.8739230039658	126	0.0003968253968253968	ns			10
T1-T2 (Change)	Tau	Tau_T1-T2	Right Hemisphere	0.3387594564044284	0.3383081019070614	42.62682084028974	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IL-10	IL-10_T1-T2	Subcortical	-0.3289758474798845	0.35332088163233927	44.51843108567475	126	0.0003968253968253968	ns			10
T1-T2 (Change)	S100B	S100B_T1-T2	Subcortical	0.32239633053028677	0.3636021753005951	45.81387408787498	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IL-1β	IL-1β_T1-T2	Fazekas Score	0.32161210088294784	0.36483747057150817	45.96952129201003	126	0.0003968253968253968	ns			10
T1-T2 (Change)	GFAP	GFAP_T1-T2	Fazekas Score	-0.32161210088294784	0.36483747057150817	45.96952129201003	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IFN-γ	IFN-γ_T1-T2	Cortical	0.3138833019972984	0.37712283148247516	47.51747676679187	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IL-1β	IL-1β_T1-T2	Right Hemisphere	-0.3136661633374337	0.37747088661452566	47.561331713430235	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IFN-γ	IFN-γ_T1-T2	Left Hemisphere	0.31098139099274313	0.38178736979537065	48.1052085942167	126	0.0003968253968253968	ns			10
T1-T2 (Change)	NF-L	NF-L_T1-T2	Pre-TAVI Infarcts	-0.30844354543224933	0.3858897015550594	48.62210239593749	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IL-2	IL-2_T1-T2	Cortical	-0.3077287274483318	0.38704903568768656	48.76817849664851	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IL-13	IL-13_T1-T2	Left Hemisphere	-0.3046012861064279	0.39214116330699955	49.409786576681945	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IL-10	IL-10_T1-T2	Cortical	-0.29541957835039856	0.4072761019018236	51.31678883962977	126	0.0003968253968253968	ns			10
T1-T2 (Change)	S100B	S100B_T1-T2	Microhaemorrhage	0.2901294265928297	0.4161202535070595	52.431151941889496	126	0.0003968253968253968	ns			10
T1-T2 (Change)	TNF-α	TNF-α_T1-T2	Total New Infarcts	0.2857156055296304	0.42356778382654603	53.3695407621448	126	0.0003968253968253968	ns			10
T1-T2 (Change)	Tau	Tau_T1-T2	Subcortical	0.2763397118831029	0.43959160155798127	55.38854179630564	126	0.0003968253968253968	ns			10
T1-T2 (Change)	TNF-α	TNF-α_T1-T2	Fazekas Score	0.2747103361708513	0.4424041901304063	55.742927956431195	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IL-12p70	IL-12p70_T1-T2	Cortical	0.2654523290995772	0.4585394774000706	57.7759741524089	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IL-6	IL-6_T1-T2	Total New Infarcts	0.2553203283456271	0.47649345335133597	60.038175122268335	126	0.0003968253968253968	ns			10
T1-T2 (Change)	TNF-α	TNF-α_T1-T2	Cerebellum	0.2526318345396	0.4813083005379245	60.644845867778486	126	0.0003968253968253968	ns			10
T1-T2 (Change)	GFAP	GFAP_T1-T2	Pre-TAVI Infarcts	-0.2330462343265884	0.5170077145382455	65.14297203181893	126	0.0003968253968253968	ns			10
T1-T2 (Change)	Tau	Tau_T1-T2	Cerebellum	-0.2253202848596432	0.5313823859607765	66.95418063105784	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IL-4	IL-4_T1-T2	Left Hemisphere	-0.21757234721887708	0.5459576886401704	68.79066876866146	126	0.0003968253968253968	ns			10
T1-T2 (Change)	TNF-α	TNF-α_T1-T2	Left Hemisphere	0.21341860166168644	0.553835993239951	69.78333514823383	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IL-1β	IL-1β_T1-T2	Subcortical	-0.21054454238712608	0.5593129610784995	70.47343309589094	126	0.0003968253968253968	ns			10
T1-T2 (Change)	NF-L	NF-L_T1-T2	Cortical	0.20925553466486566	0.5617761516893175	70.78379511285401	126	0.0003968253968253968	ns			10
T1-T2 (Change)	IL-4	IL-4_T1-T2	Right Hemisphere	0.20145574100634508	0.5767691856256172	72.67291738882777	126	0.0003968253968253968	ns			10
